subject_id,trial_num,path_curvature,path_linearity,path_efficiency,velocity_smoothness,velocity_symmetry,peak_velocity_timing,jerk_metric,acceleration_smoothness,movement_rhythm,force_modulation,temporal_consistency,movement_efficiency_index,control_stability
s.miyama,12,8391.814312785384,0.05182545008154572,0.05182545008154572,0.9901787836532053,-0.0974934781634331,0.8585131894484412,0.2638265117412939,0.6866872741732221,0.009592326139088728,0.899717422257938,0.07892388377079161,0.8244836012334341,0.5212891404678446
s.miyama,13,38635.65036391638,0.13941375764547922,0.13941375764547922,0.9889654687964518,0.20183281622639743,0.4214123006833713,0.25484629165064177,0.6833117134201254,0.009111617312072893,1.0218129397245754,0.0770780154631042,0.8992170865466286,0.46624884308518555
s.miyama,14,18558.927651256457,0.1320794037032087,0.1320794037032087,0.9906307150301502,0.3878951272301398,0.8744075829383886,0.2560668907687637,0.7427616142835232,0.009478672985781991,0.9003488131904266,0.07849251594784866,0.8938298803865571,0.522422781877501
s.miyama,15,10045.943120135833,0.01976061048201568,0.01976061048201568,0.9881827313770389,-0.3755367295985828,0.8413978494623656,0.23680657048722914,0.6802677400774797,0.010752688172043012,1.0887966117821846,0.08317624930006114,0.8149563285890244,0.4501597964689703
s.miyama,16,5694.244404288735,0.1239340732645956,0.1239340732645956,0.9918342954764283,0.3067409690681984,0.4075,0.19460164013159317,0.7986496941567788,0.01,0.7526043638415852,0.08044905002386744,0.9340087366849044,0.5585701816203067
s.miyama,17,40290.564063896476,0.042928114930295545,0.042928114930295545,0.9872188847233666,0.7777910307000695,0.8195488721804511,0.3316273675279866,0.6172515821748761,0.010025062656641603,1.0790385351192184,0.08054194480662961,0.7736000511659743,0.43737484454217346
s.miyama,18,22875.320596635378,0.05046674924487467,0.05046674924487467,0.9898246753541078,0.5429598620307308,0.14775725593667546,0.2612237934074384,0.7821295472746775,0.010554089709762533,0.8321729781781718,0.08246773817587971,0.8248269894975858,0.49550273842101455
s.miyama,19,20412.619520054363,0.1612233548180608,0.1612233548180608,0.9901873830616379,0.7424721885937634,0.8534704370179949,0.28109194425474354,0.7268312220504239,0.010282776349614395,0.8533535387195137,0.08148714399146136,0.8987729124700062,0.5104111522987956
s.miyama,20,26741.818026578814,0.17054836264818848,0.17054836264818848,0.9922766315473062,0.010525704937878065,0.10554089709762533,0.1644980421974163,0.8538436087252026,0.010554089709762533,0.7913186841255935,0.08246712687595399,0.9985632882655908,0.5631957038980911
s.miyama,21,15722.099056231904,0.09855717405382518,0.09855717405382518,0.9910374594154889,0.5132520721608883,0.6384976525821596,0.2205291117937455,0.7453794928939254,0.009389671361502348,0.9244757106655205,0.0781523274558079,0.8927231828727099,0.5276006346244815
s.miyama,22,12332.553203042165,0.13460424501965496,0.13460424501965496,0.992391473241415,0.7016045652045595,0.11057692307692307,0.1933106147863534,0.7759973352502971,0.009615384615384616,0.7781348110419851,0.07901141923003063,0.9444277996830219,0.5825759457699492
s.miyama,23,7035.516191457664,0.04625250691882331,0.04625250691882331,0.9886768430908575,0.1408522844799534,0.32678132678132676,0.26273340776200316,0.722905050813773,0.009828009828009828,0.9215692960962603,0.0798102709498117,0.8195944952814155,0.469661388173026
s.miyama,24,29964.77295272044,0.018771503422501647,0.018771503422501647,0.9922082584764459,0.10946482474829967,0.6049046321525886,0.19667140581946893,0.8139481024082087,0.010899182561307902,0.7270879843185661,0.08369437427331737,0.8448265388330546,0.560790248526995
s.miyama,25,20279.27670990653,0.13166158592933394,0.13166158592933394,0.9907224791766112,-0.16476987370084883,0.7516629711751663,0.2348295854927497,0.7337369746352898,0.011086474501108647,0.8860814601107314,0.07612672476478587,0.9089384302839374,0.5137577282100945
s.miyama,26,8384.596566004715,0.0685161621549382,0.0685161621549382,0.990108384349046,0.48878345765165615,0.035629453681710214,0.22851881371675795,0.7185661819639942,0.009501187648456057,0.9757147153357373,0.07857760727760979,0.8617080460503687,0.5062699215562608
s.miyama,27,13902.296594984859,0.14716659554347836,0.14716659554347836,0.9909037152022255,0.38726620034246917,0.854066985645933,0.17381758934265795,0.8033196182237132,0.009569377990430622,0.8805666974441642,0.0788365372286489,0.9695461382402929,0.5147910919815425
s.miyama,28,3924.262714241299,0.0364014923851536,0.0364014923851536,0.9890332237171012,0.2000874599491164,0.04785894206549118,0.4109624711260591,0.631898123894331,0.010075566750629723,1.0500814905151465,0.08072833928719915,0.726762573127744,0.47196303085029845
s.miyama,29,28928.093841161823,0.1560112946381804,0.1560112946381804,0.9888868704301281,0.40037256609680094,0.0888382687927107,0.2591950357938841,0.729039491975932,0.009111617312072893,0.8763460938084495,0.07707887581883308,0.9092302086042494,0.46610242520987766
s.miyama,30,23084.819627210207,0.11369927679265437,0.11369927679265437,0.9899672369144737,0.09192327928764875,0.05670103092783505,0.29965504364750767,0.7008242399678534,0.010309278350515464,0.8111298132389176,0.08158392016330034,0.8491995773045025,0.5110890540620275
s.miyama,31,16945.386398301736,0.13389911332181192,0.13389911332181192,0.9863127123907265,0.32170569428155266,0.04054054054054054,0.41824410121740396,0.6210627304892619,0.010810810810810811,0.9948719781664269,0.0833829482408065,0.7898582654078814,0.4111356234605364
s.miyama,32,11693.934016514464,0.10706153664473549,0.10706153664473549,0.9899148986264558,0.8100906685503454,0.5965909090909091,0.25045354506863354,0.769407913484277,0.011363636363636364,0.8106448621305195,0.08531283379077116,0.8772628456269294,0.5026825607652416
s.miyama,33,25244.311483161076,0.0755138818445329,0.0755138818445329,0.9903926204353436,0.18814461915403263,0.6220095693779905,0.28483961147376186,0.6877279794280379,0.009569377990430622,0.9278733968679483,0.07883860765244768,0.8296027712418047,0.5202222846875286
s.miyama,34,18470.802474395052,0.03970261132735015,0.03970261132735015,0.9893260126835638,-0.1479545215430826,0.22444889779559118,0.2051421113202402,0.7030418701921118,0.01002004008016032,1.051787408391593,0.07266024113077733,0.853864962766596,0.4726691248229489
s.miyama,35,2363.7054275014107,0.09422317144584348,0.09422317144584348,0.9925402501683114,-0.7742277625863554,0.03722084367245657,0.17553923329722687,0.7835556440971986,0.009925558312655087,0.903893798582071,0.08017369454078611,0.9244807751468506,0.5613867070284275
s.tahara,1,29164.227460615417,0.16734424490351246,0.16734424490351246,0.9921855948803081,0.24197078740873915,0.8799212598425197,0.17786518397615864,0.8973495948656,0.007874015748031496,0.8358047092962465,0.07204671671621263,0.9844334101714061,0.5501775788634067
s.tahara,2,12816.374346022403,0.1459731720095025,0.1459731720095025,0.9898692967951034,0.9141550194944682,0.15172413793103448,0.21865003003536537,0.8656688813547042,0.009195402298850575,0.8600887754787688,0.07739103356471239,0.9320497606450997,0.48438248160969116
s.tahara,3,64354.46062580632,0.06964463146737729,0.06964463146737729,0.9865299914957353,0.6919988879377376,0.3696682464454976,0.23956172736207842,0.8126942707406871,0.009478672985781991,1.029501384522669,0.07847970996575941,0.8520548833100603,0.4155224469926171
s.tahara,4,15911.859472229868,0.1541596052472247,0.1541596052472247,0.9892982370301929,0.2811484321256307,0.38311688311688313,0.23548667677537527,0.8591374272515613,0.008658008658008658,0.8102467999271336,0.07527446032619792,0.9255120785776879,0.46835511839330635
s.tahara,5,23391.9353652926,0.10844335850599965,0.10844335850599965,0.9882594698333982,0.8138552084035804,0.3568181818181818,0.20735171870588462,0.8654675656928957,0.00909090909090909,0.8656691369905313,0.0769861980713979,0.9083540540406178,0.4481430682299652
s.tahara,6,25393.684775043537,0.040216329604326854,0.040216329604326854,0.9880052634101063,0.9372043392193518,0.6410835214446953,0.1985734953952285,0.8769642574876599,0.009029345372460496,0.9153582920198198,0.0767449287714201,0.857871125103912,0.4454540160285024
s.tahara,7,40632.17913660586,0.1467146495768025,0.1467146495768025,0.9906373842425851,0.38405870252098917,0.8804123711340206,0.1942665310437303,0.8799797734533313,0.008247422680412371,0.8131729426687,0.07360627674996487,0.9523435550231805,0.5071090231786871
s.tahara,8,22389.916807738562,0.049433405983297804,0.049433405983297804,0.9884807479827057,0.7921934906472888,0.3991228070175439,0.21265452376447264,0.8559727593469065,0.008771929824561403,0.9356727839249812,0.07573058100997691,0.8559025951958532,0.4416598844773125
s.tahara,9,10446.933632209582,0.05243489029080609,0.05243489029080609,0.9888514081957788,-0.27672005683411605,0.8961625282167043,0.21279945279656845,0.8548986766295443,0.009029345372460496,0.9172012891735776,0.07674713070021733,0.8585807786155453,0.47230796438417066
s.tahara,10,13660.955576642049,0.07821675133295745,0.07821675133295745,0.9898259592330202,0.6829840710941116,0.15296803652968036,0.19911538932689057,0.8852425494466283,0.0091324200913242,0.8128806823221336,0.07715021528774663,0.8906921886520952,0.49339742815576104
s.tahara,11,30445.116989241724,0.15577212319966566,0.15577212319966566,0.9890434897343257,-0.1802687251683225,0.3052391799544419,0.20013054077630407,0.861796331304435,0.009111617312072893,0.8503999136338884,0.07706969814248962,0.9539092407343185,0.4758139592201486
s.tahara,12,29071.453189211803,0.1313329995807488,0.1313329995807488,0.9892688603039257,0.9480964179236882,0.10931174089068826,0.1759117421367223,0.871926194421551,0.008097165991902834,0.9800092733433711,0.07298737315144989,0.9529642572056085,0.4785719881862091
s.tahara,13,35009.17106990078,0.10698613732632062,0.10698613732632062,0.9890920279995974,0.2568390919082426,0.3924611973392461,0.18174360829549518,0.869331044719176,0.008869179600886918,0.9725720449478535,0.07611792860377459,0.9275092817357073,0.47267455004241077
s.tahara,14,19070.015038915208,0.0416969785063717,0.0416969785063717,0.990234729702285,-0.1767561491271501,0.3253968253968254,0.18802347762265526,0.8626594734542387,0.007936507936507936,0.9653275362257234,0.072315510631284,0.8686122182312823,0.49831575911600173
s.tahara,15,32810.41184931023,0.1285812070451914,0.1285812070451914,0.9899275211934315,0.902639099319967,0.3645418326693227,0.18584571409963216,0.8559233646094498,0.00796812749003984,0.9459871167638636,0.07244804176822431,0.9432160650745907,0.48934702308809735
s.tahara,16,19325.613697612636,0.042775003346400255,0.042775003346400255,0.9876817426399357,-0.60411210360472,0.3292079207920792,0.21065316885489943,0.8235110445669783,0.009900990099009901,0.9689803114417714,0.08007350978072848,0.8511576828903005,0.4446615729867909
s.tahara,17,14820.853224696004,0.07928214518346319,0.07928214518346319,0.9898088420549154,0.8131065207912546,0.6080178173719376,0.20313466925376586,0.8614710064103748,0.008908685968819599,0.8123901364497511,0.07627375235927805,0.8885879648879814,0.4895330590288368
s.tahara,18,18639.15847755837,0.06685364947079125,0.06685364947079125,0.9880901238732307,0.839668973626174,0.12244897959183673,0.18083286454441475,0.8498407662060599,0.00816326530612245,1.101524371104406,0.07326121703036788,0.8933895769839002,0.44548697788311226
s.tahara,19,24566.614470649223,0.17704126114871824,0.17704126114871824,0.9860744682865225,-0.40110854820958275,0.854320987654321,0.23614769418228562,0.8233790120467972,0.009876543209876543,1.026917990914904,0.07998238322661652,0.9409197096020507,0.40968260679772694
s.tahara,20,59661.01942968697,0.05839201585341521,0.05839201585341521,0.9903148610104868,0.521358965427607,0.6179775280898876,0.19884059344348773,0.8694791677233634,0.008988764044943821,0.8836298668978766,0.07658878440276891,0.8747675734366407,0.4973765938445367
s.tahara,21,40104.33471991715,0.15833849104942457,0.15833849104942457,0.9903985751695663,0.8433158096200034,0.38247863247863245,0.16455633603165615,0.8857489008158882,0.008547008547008548,0.8973498855793601,0.07483052343068962,0.9864160544894108,0.4883439727351922
s.tahara,22,38498.51576462963,0.12069567050758247,0.12069567050758247,0.9901525168976634,0.5178381084113842,0.4125874125874126,0.19433072103496582,0.8819838598771262,0.009324009324009324,0.8281795016955791,0.07789125538294212,0.9301009911581468,0.4972812205369312
s.tahara,23,49986.25799089437,0.010728104635419193,0.010728104635419193,0.9898705610468941,0.021227559304598253,0.8961038961038961,0.17248181665951778,0.8594404491069462,0.008658008658008658,0.9722984827697569,0.07527629914681791,0.8534022886027253,0.4892689777871362
s.tahara,24,27379.122560072083,0.15106456393096568,0.15106456393096568,0.9889058846270431,-0.21883806204781323,0.16350710900473933,0.20592782828146128,0.8603847278689234,0.009478672985781991,0.9024570181172226,0.07848304741555921,0.9453056989177814,0.46552700854181744
s.tahara,25,60581.55017852469,0.13935648117979832,0.13935648117979832,0.9899828266773155,-0.08818974619953932,0.11564625850340136,0.18129842141473676,0.8665181185753805,0.009070294784580499,1.0369898820890546,0.07690738131704664,0.9560152518485582,0.4884104864691821
s.tahara,26,3956.83475985332,0.16445744513112243,0.16445744513112243,0.9908964460906767,-0.4352672718942203,0.40765765765765766,0.2055552587121758,0.8688018097171197,0.009009009009009009,0.8193615228455452,0.07666740846522231,0.9583583024273779,0.5094863472953015
s.tahara,27,50497.52242764711,0.08476269902823455,0.08476269902823455,0.9905016098594572,0.858960971016262,0.13195876288659794,0.16198106661248546,0.8881355575070851,0.008247422680412371,0.9295812299541931,0.07360675150167956,0.9253716259098796,0.5054797805486667
s.tahara,28,10445.785866824435,0.16197393426630693,0.16197393426630693,0.9891100223888003,-0.20226210901224512,0.07692307692307693,0.19075594895830494,0.8652662300605708,0.008547008547008548,0.9303622676503769,0.07482893769531757,0.9666833557809191,0.4798886733183644
s.tahara,29,18276.337044431326,0.1969138768471988,0.1969138768471988,0.9908541143637116,0.25192205523244904,0.14874141876430205,0.2067552546576642,0.8868122658409808,0.009153318077803204,0.7735937127898738,0.0772305080218181,0.9842658539306381,0.5204667759528304
s.tahara,30,47662.26268037867,0.12269800587639718,0.12269800587639718,0.9913143366286306,-0.07756574702229761,0.5557894736842105,0.16796960212471423,0.872245336456765,0.008421052631578947,0.9128937178525334,0.07431877495158094,0.9538025137627467,0.5265020813887735
s.tahara,31,39059.25006568714,0.18637389713530517,0.18637389713530517,0.9897290440331473,0.08817539870111805,0.1206896551724138,0.1981877415985023,0.8727713084365963,0.008620689655172414,0.902946785655696,0.07512603254535129,0.9815681635996488,0.47851136651847415
s.tahara,32,35372.80298367951,0.07677102069219793,0.07677102069219793,0.9861702377902367,0.09881936740357981,0.08816705336426914,0.21960753999742036,0.8405338197599219,0.009280742459396751,1.0447226127668519,0.07772396264592354,0.871543692231259,0.415134861885188
s.tahara,33,34668.916207279595,0.13507485567930866,0.13507485567930866,0.988062855601927,-0.06517597103154138,0.07331975560081466,0.24682011764818354,0.8297335005940822,0.010183299389002035,0.9618614591929966,0.07319148354025919,0.9008017238282583,0.4259789726699814
s.tahara,34,28064.20905023122,0.03797477080654999,0.03797477080654999,0.9905128946634387,0.9540414968172999,0.8674418604651163,0.18873490183879094,0.8926219196018202,0.009302325581395349,0.7888179024387819,0.07780752463062718,0.8651951447535323,0.5075994134200931
s.tahara,35,8332.077135665151,0.043361851747347566,0.043361851747347566,0.9903880179790902,0.24807731749503723,0.33995584988962474,0.19666907567964298,0.8752763844522823,0.008830022075055188,0.8823289406823174,0.07596252487354531,0.8638560908238763,0.49559682299191327
t.hasegawa,1,1601.5580044193111,0.15150473012645527,0.15150473012645527,0.9908572902638276,-0.3527947339170828,0.08649789029535865,0.2826965286099066,0.7137097179484928,0.008438818565400843,0.9076852251001604,0.07434708486761672,0.890594146713948,0.5088505349076725
t.hasegawa,2,9595.274545784485,0.12464732778342275,0.12464732778342275,0.9925699165279879,-0.2393047154824709,0.0824295010845987,0.19630509516564545,0.8441408846355876,0.010845986984815618,0.7512994837274685,0.07530625616925846,0.9338898988445049,0.5587519041128244
t.hasegawa,3,4781.5428979860135,0.1733014553865337,0.1733014553865337,0.9885667610317141,-0.67860483923753,0.2764227642276423,0.2828622645202014,0.7091523692958258,0.01084010840108401,0.8459115730676543,0.08343203660572777,0.9056843034141268,0.45701007317138076
t.hasegawa,4,13134.709302566273,0.10642739889172918,0.10642739889172918,0.9890506975796163,-0.5414991148805012,0.3163265306122449,0.24984822276390564,0.7237206269709769,0.01020408163265306,0.8468845398713122,0.08114391172253292,0.8764889020274901,0.46945731508537575
t.hasegawa,5,15922.460785916805,0.12402150638645547,0.12402150638645547,0.9909937731542738,-0.6091758584115234,0.050724637681159424,0.19614076576125694,0.8082231102395262,0.00966183574879227,0.7802490788293952,0.0791291834363926,0.9321773084383618,0.5292651391475754
t.hasegawa,6,6900.505607358209,0.11667088441997941,0.11667088441997941,0.992943735598528,0.5369107180961901,0.0875,0.15582789953201096,0.8889527942515962,0.01,0.6753044918418766,0.08039211810239717,0.9600171621292276,0.5735643074343126
