subject_id,is_expert,batch_idx,z_style_dim0,z_style_dim1,z_style_dim2,z_style_dim3,z_style_dim4,z_style_dim5,z_style_dim6,z_style_dim7,z_skill_dim0,z_skill_dim1,z_skill_dim2,z_skill_dim3,z_skill_dim4,z_skill_dim5,z_skill_dim6,z_skill_dim7,z_skill_dim8,z_skill_dim9,z_skill_dim10,z_skill_dim11,z_skill_dim12,z_skill_dim13,z_skill_dim14,z_skill_dim15,z_primitive_dim0,z_primitive_dim1,z_primitive_dim2,z_primitive_dim3,z_primitive_dim4,z_primitive_dim5,z_primitive_dim6,z_primitive_dim7,z_primitive_dim8,z_primitive_dim9,z_primitive_dim10,z_primitive_dim11,z_primitive_dim12,z_primitive_dim13,z_primitive_dim14,z_primitive_dim15,z_primitive_dim16,z_primitive_dim17,z_primitive_dim18,z_primitive_dim19,z_primitive_dim20,z_primitive_dim21,z_primitive_dim22,z_primitive_dim23,z_primitive_dim24,z_primitive_dim25,z_primitive_dim26,z_primitive_dim27,z_primitive_dim28,z_primitive_dim29,z_primitive_dim30,z_primitive_dim31
h.nakamura,1,0,0.99329454,0.17982717,-0.77175266,0.63363165,0.76122,-1.5249686,0.22168021,1.5279765,0.40469217,1.3421334,-1.0361838,1.4257398,-1.3074763,0.2967945,0.49245834,-0.11130828,1.2101048,-2.3431888,0.4982685,0.18488437,-0.2347744,-4.6022105,0.3334404,0.6645642,-0.35162616,0.5861931,0.4389018,-0.037934422,0.32117483,-0.122911245,0.13723297,0.32577696,0.4890903,-0.83639693,-0.022604678,-0.45139995,0.35177848,-0.17267449,0.6175232,-0.63490903,-0.046114355,0.27083188,0.22507733,-0.16603315,-0.06208095,0.2329441,-0.8448458,0.346646,0.13799755,0.037420765,0.22302595,-0.25340712,-0.323872,0.50640225,0.06511071,-0.5541055
h.nakamura,1,0,0.18284637,-1.229399,-1.2095904,-0.19866565,0.079344004,-0.725963,-0.45069218,1.1238033,0.14776266,0.38558435,-1.7145493,0.66739535,1.0697895,0.3142029,-1.6242659,-0.13793884,-0.58808374,0.12839937,1.0190026,0.27805793,-1.4149495,-3.3708496,-1.2036769,0.365031,0.56961083,-0.2441614,-0.2913077,0.41497767,-0.25759965,0.2719509,0.7114494,-0.025156472,-0.14832398,0.076328315,-0.4507777,-0.2872288,-0.27399296,0.4057926,0.47509414,-0.19255075,0.3162187,-0.103565484,-0.17016926,-0.23450166,0.107139185,0.2559781,0.19447261,-0.118362814,-0.5183693,-0.053275272,-0.17680573,0.38782114,-0.22844563,-0.009792276,0.41330326,0.20426089
h.nakamura,1,0,1.3924071,-0.71512836,-1.133178,2.2690802,-0.21405846,-3.6011024,0.58429176,1.6896449,-0.35666078,0.1427471,-0.25452584,0.04311718,0.6863464,0.21130636,-1.87955,-0.42358547,0.6618236,0.47665638,-1.6965088,-0.5036917,-0.929703,-3.7525034,0.25740469,0.29039767,0.66435057,0.37208417,0.25344723,0.010197416,-0.25204313,0.13253912,-0.14609899,-0.13529605,-0.1580874,-0.02997804,-0.39946538,0.5162896,0.0132274255,-0.30500284,-0.14555235,0.19375217,0.5262222,0.28087908,-0.26276326,-0.26248196,0.44515872,-0.4265759,-0.64431256,-0.29118577,-0.35715917,-0.28763404,0.6795081,0.33632264,0.19234371,-0.40804866,0.16245325,0.20707604
h.nakamura,1,0,1.6985538,0.6700437,-0.91539675,0.29103217,0.43096057,0.54022837,0.08948775,2.990504,0.00037246943,1.7490375,-1.9346405,2.0211585,-0.09580122,0.6977726,1.1310657,-1.1208035,-0.33917475,-0.05750376,0.2929835,1.112296,-2.6124868,-1.1227009,0.21269977,-1.540047,0.11475369,-0.6055034,0.02358969,-0.1160184,0.36259842,0.22263242,0.3435792,0.00859388,-0.43534243,-0.025382914,-0.57535243,-0.053224593,-0.18521447,-0.80468154,0.255909,0.21868022,0.29580164,-0.11966783,-0.3252437,-0.82538646,0.16113272,0.54583955,0.43004465,0.34000182,-0.3046852,0.06541544,0.22702307,-0.07168307,-0.23399067,-0.064513266,-0.11642167,0.017582208
h.nakamura,1,0,-1.4905251,0.09011507,0.25494844,-0.6128369,-0.1670014,-0.22912109,-0.09383923,-0.2617569,2.0511317,0.29352665,-1.294722,0.78547204,-0.08168204,-0.07374551,-1.5969925,0.19529825,-0.30852544,-1.4070494,0.36622098,1.3427687,-0.45003092,-0.10565925,-1.4253397,0.56084263,-0.41051167,0.30848247,0.68076056,0.13016465,0.14982042,-0.3286104,0.47600466,0.12258954,-0.030400515,0.15615085,-0.06375977,0.6730032,0.15820321,0.65537226,-0.2947826,-0.2618971,0.37210894,0.09179138,0.28175914,0.44273067,-0.23659226,0.26046664,-0.9800183,-0.29484093,0.17501888,-0.31559998,0.11858747,-0.036625963,0.54859316,-0.42518774,-0.17622346,-0.13831648
h.nakamura,1,0,0.080610484,-0.9585924,1.0240445,-0.1421607,1.8279573,0.45229065,-0.52245426,-1.696013,0.5458215,-1.355913,-0.76957154,-0.82523334,0.80813515,-0.30840465,0.5458317,0.8811648,1.5383596,-1.0406393,0.87361073,1.2447381,-0.40735698,-1.2667542,-1.1093248,-1.2946148,-0.49607897,-0.22034504,0.23549135,0.5314623,-0.7197138,-0.2182238,0.8157964,0.014818057,0.3388445,-0.25621778,0.8641945,-0.3195086,0.31796858,0.0010324735,-0.15479648,-0.044989407,-0.36820608,-0.10422227,0.29085612,-0.74279916,-0.0866355,0.6881316,0.1070123,-0.10996824,-1.0378478,0.09783533,0.5322112,-0.03650568,-0.12681931,-0.009394072,0.24033658,0.4411386
h.nakamura,1,0,-0.2842021,0.9155101,-1.0441172,-0.7219706,0.92711353,0.025040388,0.14590496,1.9551529,1.9863343,1.1399677,-1.0350797,0.770375,-0.91243154,1.3786895,0.672977,-0.373033,-1.9408793,0.89616406,-0.1663657,0.43184176,-0.10552114,-1.9144964,0.06571138,0.90835935,-0.0140865,-0.28983256,-0.13202545,-0.008974627,-0.13420765,-0.18242733,-0.100755,-0.41579843,-0.35109445,-0.12272949,-0.71407336,0.57272387,0.1534006,-0.54049397,-0.3382405,0.16079149,0.3965846,0.10748938,0.27411968,-0.20468694,-0.71127176,-0.036196098,0.06479269,0.79779553,0.40378726,-0.40604514,-0.05713897,0.47530788,-0.24883729,-0.2650224,0.8573677,-0.44657624
h.nakamura,1,0,-0.7091639,0.18925571,-1.4716494,0.25929618,-1.3532913,-0.14077729,0.45261076,-0.5101254,-0.86023957,3.134005,-1.1811657,0.8405044,1.904096,0.97212213,0.056601226,1.1218714,2.3415895,-0.5048015,0.08803415,0.91942656,-2.4329488,-0.88381827,-1.6243174,0.78763485,-0.17751405,0.36614457,-0.40997508,0.59714925,-0.0035803616,0.25537518,-0.49287808,0.2737576,0.26690733,-0.17241862,-0.55109465,0.66052616,0.41475627,0.22579932,0.35133812,-0.46363676,0.56953,-0.45908797,0.34603912,-0.123115204,-0.71935654,-0.083525464,-0.9625277,-0.09274036,-0.18265712,-0.31002337,-0.8905564,0.045245513,-0.91595215,-0.6818427,-0.081805974,-0.50505334
h.nakamura,1,0,-0.29826647,-1.1097314,0.45313787,1.3081696,0.11006095,0.6657016,-0.117724195,2.6091793,0.50261,1.4128699,-0.7936749,1.0300533,-0.7429142,-0.15008083,0.9016596,0.91550505,0.9679818,-2.5478373,1.7446101,-0.61088896,-0.73232067,-2.285784,-0.31993967,-0.640413,-0.41647634,0.23365228,-0.07292837,0.3881608,-0.2609414,0.44158956,-0.09231918,-0.042356137,0.53454363,-0.7551409,0.46042624,0.01410605,0.20017469,-0.45693076,1.0811315,0.7558597,-0.32009625,0.32636565,0.90212595,-0.44402945,0.23952901,0.44263247,-0.23204282,-0.009403124,-0.21994035,0.42818886,-0.09269622,-0.02625028,-0.53578275,-0.363414,-0.23121104,0.2271567
h.nakamura,1,0,-0.12535828,0.15929523,2.00713,-0.3703508,-0.8952488,0.27975863,1.54548,-0.36156893,1.9853764,-0.5781698,-1.0345969,0.5597308,-1.5757546,0.7745857,3.3500123,0.6697051,0.6421083,-0.301962,0.672437,0.016943574,-0.12496409,0.8580593,-1.7359792,0.15037811,0.5018112,-0.41386694,0.22723998,0.6428902,-0.89917976,0.21898009,0.5676182,-0.52715564,0.08060391,-0.3575874,0.2090597,0.1256416,-0.28286386,-0.51129025,0.005632572,0.2886858,0.20576073,0.0066514164,0.44878155,-0.31937099,-0.19924381,-0.045175478,0.23099017,-0.1586809,0.27656057,-0.5373628,-0.6140787,0.4680201,-0.30061185,-0.22534582,-0.35792965,0.18835872
